ANO,MES,CODIGO DEPARTAMENTO,DEPARTAMENTO,CODIGO MUNICIPIO,MUNICIPIO,GRUPO POBLACIONAL,BIOLOGICO,META,DOSIS APLICADAS,COBERTURA,DOSIS APLICADAS ACUMULADAS,COBERTURA ACUMULADA
2022,ENERO,76,VALLE DEL CAUCA,76122,CAICEDONIA,DIECIOCHO MESES,FIEBRE AMARILLA,275,16,5.82,16,5.82
2022,ENERO,76,VALLE DEL CAUCA,76122,CAICEDONIA,DIECIOCHO MESES,POLIO 1ra ref,275,16,5.82,16,5.82
2022,ENERO,76,VALLE DEL CAUCA,76122,CAICEDONIA,DIECIOCHO MESES,PENTA 1era ref,275,16,5.82,16,5.82
2022,ENERO,76,VALLE DEL CAUCA,76122,CAICEDONIA,CINCO AÑOS,POLIO 2da ref,297,19,6.40,19,6.40
2022,ENERO,76,VALLE DEL CAUCA,76122,CAICEDONIA,CINCO AÑOS,DPT 2da ref,297,19,6.40,19,6.40
2022,ENERO,76,VALLE DEL CAUCA,76122,CAICEDONIA,CINCO AÑOS,TRIPLE VIRAL ref 5 anos,297,20,6.73,20,6.73
2022,ENERO,76,VALLE DEL CAUCA,76122,CAICEDONIA,CINCO AÑOS,VARICELA ref.,297,19,6.40,19,6.40
2022,ENERO,76,VALLE DEL CAUCA,76122,CAICEDONIA,GESTANTES,TdaP ACELULAR GESTANTES,270,15,5.56,15,5.56
2022,ENERO,76,VALLE DEL CAUCA,76122,CAICEDONIA,VPH,VPH 1ra,212,6,2.83,6,2.83
2022,ENERO,76,VALLE DEL CAUCA,76122,CAICEDONIA,VPH,VPH 2da,212,1,0.47,1,0.47
2022,ENERO,76,VALLE DEL CAUCA,76126,CALIMA,RECIEN NACIDO,BCG,199,1,0.50,1,0.50
2022,ENERO,76,VALLE DEL CAUCA,76126,CALIMA,RECIEN NACIDO,HEPATITIS B,199,1,0.50,1,0.50
2022,ENERO,76,VALLE DEL CAUCA,76126,CALIMA,DOS MESES,POLIO 1ra,199,15,7.54,15,7.54
2022,ENERO,76,VALLE DEL CAUCA,76126,CALIMA,CUATRO MESES,POLIO 2da,199,8,4.02,8,4.02
2022,ENERO,76,VALLE DEL CAUCA,76126,CALIMA,SEIS MESES,POLIO 3ra,199,16,8.04,16,8.04
2022,ENERO,76,VALLE DEL CAUCA,76126,CALIMA,DOS MESES,PENTA 1ra,199,15,7.54,15,7.54
2022,ENERO,76,VALLE DEL CAUCA,76126,CALIMA,CUATRO MESES,PENTA 2da,199,8,4.02,8,4.02
2022,ENERO,76,VALLE DEL CAUCA,76126,CALIMA,SEIS MESES,PENTA 3ra,199,16,8.04,16,8.04
2022,ENERO,76,VALLE DEL CAUCA,76126,CALIMA,DOS MESES,ROTAVIRUS 1ra,199,15,7.54,15,7.54
2022,ENERO,76,VALLE DEL CAUCA,76126,CALIMA,CUATRO MESES,ROTAVIRUS 2da,199,8,4.02,8,4.02
2022,ENERO,76,VALLE DEL CAUCA,76126,CALIMA,DOS MESES,NEUMOCOCO 1ra,199,15,7.54,15,7.54
2022,ENERO,76,VALLE DEL CAUCA,76126,CALIMA,CUATRO MESES,NEUMOCOCO 2da,199,8,4.02,8,4.02
2022,ENERO,76,VALLE DEL CAUCA,76126,CALIMA,UN AÑO,TRIPLE VIRAL,202,16,7.92,16,7.92
2022,ENERO,76,VALLE DEL CAUCA,76126,CALIMA,UN AÑO,HEPATITIS A,202,14,6.93,14,6.93
2022,ENERO,76,VALLE DEL CAUCA,76126,CALIMA,UN AÑO,VARICELA,202,14,6.93,14,6.93
2022,ENERO,76,VALLE DEL CAUCA,76126,CALIMA,UN AÑO,NEUMOCOCO ref,202,14,6.93,14,6.93
2022,ENERO,76,VALLE DEL CAUCA,76126,CALIMA,DIECIOCHO MESES,FIEBRE AMARILLA,202,16,7.92,16,7.92
2022,ENERO,76,VALLE DEL CAUCA,76126,CALIMA,DIECIOCHO MESES,POLIO 1ra ref,202,16,7.92,16,7.92
2022,ENERO,76,VALLE DEL CAUCA,76126,CALIMA,DIECIOCHO MESES,PENTA 1era ref,202,16,7.92,16,7.92
2022,ENERO,76,VALLE DEL CAUCA,76126,CALIMA,CINCO AÑOS,POLIO 2da ref,198,18,9.09,18,9.09
2022,ENERO,76,VALLE DEL CAUCA,76126,CALIMA,CINCO AÑOS,DPT 2da ref,198,18,9.09,18,9.09
2022,ENERO,76,VALLE DEL CAUCA,76126,CALIMA,CINCO AÑOS,TRIPLE VIRAL ref 5 anos,198,18,9.09,18,9.09
2022,ENERO,76,VALLE DEL CAUCA,76126,CALIMA,CINCO AÑOS,VARICELA ref.,198,17,8.59,17,8.59
2022,ENERO,76,VALLE DEL CAUCA,76126,CALIMA,GESTANTES,TdaP ACELULAR GESTANTES,199,5,2.51,5,2.51
2022,ENERO,76,VALLE DEL CAUCA,76126,CALIMA,VPH,VPH 1ra,144,3,2.08,3,2.08
2022,ENERO,76,VALLE DEL CAUCA,76126,CALIMA,VPH,VPH 2da,144,4,2.78,4,2.78
2022,ENERO,76,VALLE DEL CAUCA,76130,CANDELARIA,RECIEN NACIDO,BCG,886,7,0.79,7,0.79
2022,ENERO,76,VALLE DEL CAUCA,76130,CANDELARIA,RECIEN NACIDO,HEPATITIS B,886,6,0.68,6,0.68
2022,ENERO,76,VALLE DEL CAUCA,76130,CANDELARIA,DOS MESES,POLIO 1ra,886,64,7.22,64,7.22
2022,ENERO,76,VALLE DEL CAUCA,76130,CANDELARIA,CUATRO MESES,POLIO 2da,886,80,9.03,80,9.03
2022,ENERO,76,VALLE DEL CAUCA,76130,CANDELARIA,SEIS MESES,POLIO 3ra,886,85,9.59,85,9.59
2022,ENERO,76,VALLE DEL CAUCA,76130,CANDELARIA,DOS MESES,PENTA 1ra,886,64,7.22,64,7.22
2022,ENERO,76,VALLE DEL CAUCA,76130,CANDELARIA,CUATRO MESES,PENTA 2da,886,79,8.92,79,8.92
2022,ENERO,76,VALLE DEL CAUCA,76130,CANDELARIA,SEIS MESES,PENTA 3ra,886,85,9.59,85,9.59
2022,ENERO,76,VALLE DEL CAUCA,76130,CANDELARIA,DOS MESES,ROTAVIRUS 1ra,886,58,6.55,58,6.55
2022,ENERO,76,VALLE DEL CAUCA,76130,CANDELARIA,CUATRO MESES,ROTAVIRUS 2da,886,77,8.69,77,8.69
2022,ENERO,76,VALLE DEL CAUCA,76130,CANDELARIA,DOS MESES,NEUMOCOCO 1ra,886,64,7.22,64,7.22
2022,ENERO,76,VALLE DEL CAUCA,76130,CANDELARIA,CUATRO MESES,NEUMOCOCO 2da,886,80,9.03,80,9.03
2022,ENERO,76,VALLE DEL CAUCA,76130,CANDELARIA,UN AÑO,TRIPLE VIRAL,904,66,7.30,66,7.30
2022,ENERO,76,VALLE DEL CAUCA,76130,CANDELARIA,UN AÑO,HEPATITIS A,904,67,7.41,67,7.41
2022,ENERO,76,VALLE DEL CAUCA,76130,CANDELARIA,UN AÑO,VARICELA,904,67,7.41,67,7.41
2022,ENERO,76,VALLE DEL CAUCA,76130,CANDELARIA,UN AÑO,NEUMOCOCO ref,904,67,7.41,67,7.41
2022,ENERO,76,VALLE DEL CAUCA,76130,CANDELARIA,DIECIOCHO MESES,FIEBRE AMARILLA,904,52,5.75,52,5.75
2022,ENERO,76,VALLE DEL CAUCA,76130,CANDELARIA,DIECIOCHO MESES,POLIO 1ra ref,904,52,5.75,52,5.75
2022,ENERO,76,VALLE DEL CAUCA,76130,CANDELARIA,DIECIOCHO MESES,PENTA 1era ref,904,52,5.75,52,5.75
2022,ENERO,76,VALLE DEL CAUCA,76130,CANDELARIA,CINCO AÑOS,POLIO 2da ref,960,92,9.58,92,9.58
2022,ENERO,76,VALLE DEL CAUCA,76130,CANDELARIA,CINCO AÑOS,DPT 2da ref,960,92,9.58,92,9.58
2022,ENERO,76,VALLE DEL CAUCA,76130,CANDELARIA,CINCO AÑOS,TRIPLE VIRAL ref 5 anos,960,92,9.58,92,9.58
2022,ENERO,76,VALLE DEL CAUCA,76130,CANDELARIA,CINCO AÑOS,VARICELA ref.,960,92,9.58,92,9.58
2022,ENERO,76,VALLE DEL CAUCA,76130,CANDELARIA,GESTANTES,TdaP ACELULAR GESTANTES,886,40,4.51,40,4.51
2022,ENERO,76,VALLE DEL CAUCA,76130,CANDELARIA,VPH,VPH 1ra,772,19,2.46,19,2.46
2022,ENERO,76,VALLE DEL CAUCA,76130,CANDELARIA,VPH,VPH 2da,772,1,0.13,1,0.13
2022,ENERO,76,VALLE DEL CAUCA,76147,CARTAGO,RECIEN NACIDO,BCG,1134,96,8.47,96,8.47
2022,ENERO,76,VALLE DEL CAUCA,76147,CARTAGO,RECIEN NACIDO,HEPATITIS B,1134,96,8.47,96,8.47
2022,ENERO,76,VALLE DEL CAUCA,76147,CARTAGO,DOS MESES,POLIO 1ra,1134,91,8.02,91,8.02
2022,ENERO,76,VALLE DEL CAUCA,76147,CARTAGO,CUATRO MESES,POLIO 2da,1134,111,9.79,111,9.79
2022,ENERO,76,VALLE DEL CAUCA,76147,CARTAGO,SEIS MESES,POLIO 3ra,1134,86,7.58,86,7.58
2022,ENERO,76,VALLE DEL CAUCA,76147,CARTAGO,DOS MESES,PENTA 1ra,1134,91,8.02,91,8.02
2022,ENERO,76,VALLE DEL CAUCA,76147,CARTAGO,CUATRO MESES,PENTA 2da,1134,111,9.79,111,9.79
2022,ENERO,76,VALLE DEL CAUCA,76147,CARTAGO,SEIS MESES,PENTA 3ra,1134,86,7.58,86,7.58
2022,ENERO,76,VALLE DEL CAUCA,76147,CARTAGO,DOS MESES,ROTAVIRUS 1ra,1134,89,7.85,89,7.85
2022,ENERO,76,VALLE DEL CAUCA,76147,CARTAGO,CUATRO MESES,ROTAVIRUS 2da,1134,113,9.96,113,9.96
2022,ENERO,76,VALLE DEL CAUCA,76147,CARTAGO,DOS MESES,NEUMOCOCO 1ra,1134,93,8.20,93,8.20
2022,ENERO,76,VALLE DEL CAUCA,76147,CARTAGO,CUATRO MESES,NEUMOCOCO 2da,1134,113,9.96,113,9.96
2022,ENERO,76,VALLE DEL CAUCA,76147,CARTAGO,UN AÑO,TRIPLE VIRAL,1202,97,8.07,97,8.07
2022,ENERO,76,VALLE DEL CAUCA,76147,CARTAGO,UN AÑO,HEPATITIS A,1202,97,8.07,97,8.07
2022,ENERO,76,VALLE DEL CAUCA,76147,CARTAGO,UN AÑO,VARICELA,1202,98,8.15,98,8.15
2022,ENERO,76,VALLE DEL CAUCA,76147,CARTAGO,UN AÑO,NEUMOCOCO ref,1202,96,7.99,96,7.99
2022,ENERO,76,VALLE DEL CAUCA,76147,CARTAGO,DIECIOCHO MESES,FIEBRE AMARILLA,1202,67,5.57,67,5.57
2022,ENERO,76,VALLE DEL CAUCA,76147,CARTAGO,DIECIOCHO MESES,POLIO 1ra ref,1202,71,5.91,71,5.91
2022,ENERO,76,VALLE DEL CAUCA,76147,CARTAGO,DIECIOCHO MESES,PENTA 1era ref,1202,71,5.91,71,5.91
2022,ENERO,76,VALLE DEL CAUCA,76147,CARTAGO,CINCO AÑOS,POLIO 2da ref,1385,111,8.01,111,8.01
2022,ENERO,76,VALLE DEL CAUCA,76147,CARTAGO,CINCO AÑOS,DPT 2da ref,1385,111,8.01,111,8.01
2022,ENERO,76,VALLE DEL CAUCA,76147,CARTAGO,CINCO AÑOS,TRIPLE VIRAL ref 5 anos,1385,114,8.23,114,8.23
2022,ENERO,76,VALLE DEL CAUCA,76147,CARTAGO,CINCO AÑOS,VARICELA ref.,1385,113,8.16,113,8.16
2022,ENERO,76,VALLE DEL CAUCA,76147,CARTAGO,GESTANTES,TdaP ACELULAR GESTANTES,1134,86,7.58,86,7.58
2022,ENERO,76,VALLE DEL CAUCA,76147,CARTAGO,VPH,VPH 1ra,984,19,1.93,19,1.93
2022,ENERO,76,VALLE DEL CAUCA,76147,CARTAGO,VPH,VPH 2da,984,17,1.73,17,1.73
2022,ENERO,76,VALLE DEL CAUCA,76233,DAGUA,RECIEN NACIDO,BCG,455,5,1.10,5,1.10
2022,ENERO,76,VALLE DEL CAUCA,76233,DAGUA,RECIEN NACIDO,HEPATITIS B,455,5,1.10,5,1.10
2022,ENERO,76,VALLE DEL CAUCA,76233,DAGUA,DOS MESES,POLIO 1ra,455,37,8.13,37,8.13
2022,ENERO,76,VALLE DEL CAUCA,76233,DAGUA,CUATRO MESES,POLIO 2da,455,49,10.77,49,10.77
2022,ENERO,76,VALLE DEL CAUCA,76233,DAGUA,SEIS MESES,POLIO 3ra,455,30,6.59,30,6.59
2022,ENERO,76,VALLE DEL CAUCA,76233,DAGUA,DOS MESES,PENTA 1ra,455,37,8.13,37,8.13
2022,ENERO,76,VALLE DEL CAUCA,76233,DAGUA,CUATRO MESES,PENTA 2da,455,46,10.11,46,10.11
2022,ENERO,76,VALLE DEL CAUCA,76233,DAGUA,SEIS MESES,PENTA 3ra,455,32,7.03,32,7.03
2022,ENERO,76,VALLE DEL CAUCA,76233,DAGUA,DOS MESES,ROTAVIRUS 1ra,455,32,7.03,32,7.03
2022,ENERO,76,VALLE DEL CAUCA,76233,DAGUA,CUATRO MESES,ROTAVIRUS 2da,455,46,10.11,46,10.11
2022,ENERO,76,VALLE DEL CAUCA,76233,DAGUA,DOS MESES,NEUMOCOCO 1ra,455,37,8.13,37,8.13
2022,ENERO,76,VALLE DEL CAUCA,76233,DAGUA,CUATRO MESES,NEUMOCOCO 2da,455,47,10.33,47,10.33
2022,ENERO,76,VALLE DEL CAUCA,76233,DAGUA,UN AÑO,TRIPLE VIRAL,452,37,8.19,37,8.19
2022,ENERO,76,VALLE DEL CAUCA,76233,DAGUA,UN AÑO,HEPATITIS A,452,37,8.19,37,8.19
2022,ENERO,76,VALLE DEL CAUCA,76233,DAGUA,UN AÑO,VARICELA,452,38,8.41,38,8.41
2022,ENERO,76,VALLE DEL CAUCA,76233,DAGUA,UN AÑO,NEUMOCOCO ref,452,38,8.41,38,8.41
2022,ENERO,76,VALLE DEL CAUCA,76233,DAGUA,DIECIOCHO MESES,FIEBRE AMARILLA,452,27,5.97,27,5.97
2022,ENERO,76,VALLE DEL CAUCA,76233,DAGUA,DIECIOCHO MESES,POLIO 1ra ref,452,28,6.19,28,6.19
2022,ENERO,76,VALLE DEL CAUCA,76233,DAGUA,DIECIOCHO MESES,PENTA 1era ref,452,28,6.19,28,6.19
2022,ENERO,76,VALLE DEL CAUCA,76233,DAGUA,CINCO AÑOS,POLIO 2da ref,494,40,8.10,40,8.10
2022,ENERO,76,VALLE DEL CAUCA,76233,DAGUA,CINCO AÑOS,DPT 2da ref,494,40,8.10,40,8.10
2022,ENERO,76,VALLE DEL CAUCA,76233,DAGUA,CINCO AÑOS,TRIPLE VIRAL ref 5 anos,494,40,8.10,40,8.10
2022,ENERO,76,VALLE DEL CAUCA,76233,DAGUA,CINCO AÑOS,VARICELA ref.,494,40,8.10,40,8.10
2022,ENERO,76,VALLE DEL CAUCA,76233,DAGUA,GESTANTES,TdaP ACELULAR GESTANTES,455,20,4.40,20,4.40
2022,ENERO,76,VALLE DEL CAUCA,76233,DAGUA,VPH,VPH 1ra,403,3,0.74,3,0.74
2022,ENERO,76,VALLE DEL CAUCA,76233,DAGUA,VPH,VPH 2da,403,3,0.74,3,0.74
2022,ENERO,76,VALLE DEL CAUCA,76243,EL ÁGUILA,RECIEN NACIDO,BCG,76,1,1.32,1,1.32
2022,ENERO,76,VALLE DEL CAUCA,76243,EL ÁGUILA,RECIEN NACIDO,HEPATITIS B,76,1,1.32,1,1.32
2022,ENERO,76,VALLE DEL CAUCA,76243,EL ÁGUILA,DOS MESES,POLIO 1ra,76,11,14.47,11,14.47
2022,ENERO,76,VALLE DEL CAUCA,76243,EL ÁGUILA,CUATRO MESES,POLIO 2da,76,5,6.58,5,6.58
2022,ENERO,76,VALLE DEL CAUCA,76243,EL ÁGUILA,SEIS MESES,POLIO 3ra,76,5,6.58,5,6.58
2022,ENERO,76,VALLE DEL CAUCA,76243,EL ÁGUILA,DOS MESES,PENTA 1ra,76,11,14.47,11,14.47
2022,ENERO,76,VALLE DEL CAUCA,76243,EL ÁGUILA,CUATRO MESES,PENTA 2da,76,5,6.58,5,6.58
2022,ENERO,76,VALLE DEL CAUCA,76243,EL ÁGUILA,SEIS MESES,PENTA 3ra,76,5,6.58,5,6.58
2022,ENERO,76,VALLE DEL CAUCA,76243,EL ÁGUILA,DOS MESES,ROTAVIRUS 1ra,76,11,14.47,11,14.47
2022,ENERO,76,VALLE DEL CAUCA,76243,EL ÁGUILA,CUATRO MESES,ROTAVIRUS 2da,76,5,6.58,5,6.58
2022,ENERO,76,VALLE DEL CAUCA,76243,EL ÁGUILA,DOS MESES,NEUMOCOCO 1ra,76,11,14.47,11,14.47
2022,ENERO,76,VALLE DEL CAUCA,76243,EL ÁGUILA,CUATRO MESES,NEUMOCOCO 2da,76,5,6.58,5,6.58
2022,ENERO,76,VALLE DEL CAUCA,76243,EL ÁGUILA,UN AÑO,TRIPLE VIRAL,80,12,15.00,12,15.00
2022,ENERO,76,VALLE DEL CAUCA,76243,EL ÁGUILA,UN AÑO,HEPATITIS A,80,12,15.00,12,15.00
2022,ENERO,76,VALLE DEL CAUCA,76243,EL ÁGUILA,UN AÑO,VARICELA,80,12,15.00,12,15.00
2022,ENERO,76,VALLE DEL CAUCA,76243,EL ÁGUILA,UN AÑO,NEUMOCOCO ref,80,12,15.00,12,15.00
2022,ENERO,76,VALLE DEL CAUCA,76243,EL ÁGUILA,DIECIOCHO MESES,FIEBRE AMARILLA,80,1,1.25,1,1.25
2022,ENERO,76,VALLE DEL CAUCA,76243,EL ÁGUILA,DIECIOCHO MESES,POLIO 1ra ref,80,1,1.25,1,1.25
2022,ENERO,76,VALLE DEL CAUCA,76243,EL ÁGUILA,DIECIOCHO MESES,PENTA 1era ref,80,1,1.25,1,1.25
2022,ENERO,76,VALLE DEL CAUCA,76243,EL ÁGUILA,CINCO AÑOS,POLIO 2da ref,92,6,6.52,6,6.52
2022,ENERO,76,VALLE DEL CAUCA,76243,EL ÁGUILA,CINCO AÑOS,DPT 2da ref,92,6,6.52,6,6.52
2022,ENERO,76,VALLE DEL CAUCA,76243,EL ÁGUILA,CINCO AÑOS,TRIPLE VIRAL ref 5 anos,92,6,6.52,6,6.52
2022,ENERO,76,VALLE DEL CAUCA,76243,EL ÁGUILA,CINCO AÑOS,VARICELA ref.,92,6,6.52,6,6.52
2022,ENERO,76,VALLE DEL CAUCA,76243,EL ÁGUILA,GESTANTES,TdaP ACELULAR GESTANTES,76,4,5.26,4,5.26
2022,ENERO,76,VALLE DEL CAUCA,76243,EL ÁGUILA,VPH,VPH 1ra,77,2,2.60,2,2.60
2022,ENERO,76,VALLE DEL CAUCA,76243,EL ÁGUILA,VPH,VPH 2da,77,3,3.90,3,3.90
2022,ENERO,76,VALLE DEL CAUCA,76246,EL CAIRO,RECIEN NACIDO,BCG,61,1,1.64,1,1.64
2022,ENERO,76,VALLE DEL CAUCA,76246,EL CAIRO,RECIEN NACIDO,HEPATITIS B,61,0,0.00,0,0.00
2022,ENERO,76,VALLE DEL CAUCA,76246,EL CAIRO,DOS MESES,POLIO 1ra,61,8,13.11,8,13.11
2022,ENERO,76,VALLE DEL CAUCA,76246,EL CAIRO,CUATRO MESES,POLIO 2da,61,6,9.84,6,9.84
2022,ENERO,76,VALLE DEL CAUCA,76246,EL CAIRO,SEIS MESES,POLIO 3ra,61,8,13.11,8,13.11
2022,ENERO,76,VALLE DEL CAUCA,76246,EL CAIRO,DOS MESES,PENTA 1ra,61,8,13.11,8,13.11
2022,ENERO,76,VALLE DEL CAUCA,76246,EL CAIRO,CUATRO MESES,PENTA 2da,61,6,9.84,6,9.84
2022,ENERO,76,VALLE DEL CAUCA,76246,EL CAIRO,SEIS MESES,PENTA 3ra,61,8,13.11,8,13.11
2022,ENERO,76,VALLE DEL CAUCA,76246,EL CAIRO,DOS MESES,ROTAVIRUS 1ra,61,6,9.84,6,9.84
2022,ENERO,76,VALLE DEL CAUCA,76246,EL CAIRO,CUATRO MESES,ROTAVIRUS 2da,61,6,9.84,6,9.84
2022,ENERO,76,VALLE DEL CAUCA,76246,EL CAIRO,DOS MESES,NEUMOCOCO 1ra,61,8,13.11,8,13.11
2022,ENERO,76,VALLE DEL CAUCA,76246,EL CAIRO,CUATRO MESES,NEUMOCOCO 2da,61,6,9.84,6,9.84
2022,ENERO,76,VALLE DEL CAUCA,76246,EL CAIRO,UN AÑO,TRIPLE VIRAL,64,6,9.38,6,9.38
2022,ENERO,76,VALLE DEL CAUCA,76246,EL CAIRO,UN AÑO,HEPATITIS A,64,6,9.38,6,9.38
2022,ENERO,76,VALLE DEL CAUCA,76246,EL CAIRO,UN AÑO,VARICELA,64,6,9.38,6,9.38
2022,ENERO,76,VALLE DEL CAUCA,76246,EL CAIRO,UN AÑO,NEUMOCOCO ref,64,6,9.38,6,9.38
2022,ENERO,76,VALLE DEL CAUCA,76246,EL CAIRO,DIECIOCHO MESES,FIEBRE AMARILLA,64,9,14.06,9,14.06
2022,ENERO,76,VALLE DEL CAUCA,76246,EL CAIRO,DIECIOCHO MESES,POLIO 1ra ref,64,9,14.06,9,14.06
2022,ENERO,76,VALLE DEL CAUCA,76246,EL CAIRO,DIECIOCHO MESES,PENTA 1era ref,64,9,14.06,9,14.06
2022,ENERO,76,VALLE DEL CAUCA,76246,EL CAIRO,CINCO AÑOS,POLIO 2da ref,84,7,8.33,7,8.33
2022,ENERO,76,VALLE DEL CAUCA,76246,EL CAIRO,CINCO AÑOS,DPT 2da ref,84,7,8.33,7,8.33
2022,ENERO,76,VALLE DEL CAUCA,76246,EL CAIRO,CINCO AÑOS,TRIPLE VIRAL ref 5 anos,84,7,8.33,7,8.33
2022,ENERO,76,VALLE DEL CAUCA,76246,EL CAIRO,CINCO AÑOS,VARICELA ref.,84,7,8.33,7,8.33
2022,ENERO,76,VALLE DEL CAUCA,76246,EL CAIRO,GESTANTES,TdaP ACELULAR GESTANTES,61,0,0.00,0,0.00
2022,ENERO,76,VALLE DEL CAUCA,76246,EL CAIRO,VPH,VPH 1ra,55,1,1.82,1,1.82
2022,ENERO,76,VALLE DEL CAUCA,76246,EL CAIRO,VPH,VPH 2da,55,2,3.64,2,3.64
2022,ENERO,76,VALLE DEL CAUCA,76248,EL CERRITO,RECIEN NACIDO,BCG,559,0,0.00,0,0.00
2022,ENERO,76,VALLE DEL CAUCA,76248,EL CERRITO,RECIEN NACIDO,HEPATITIS B,559,0,0.00,0,0.00
2022,ENERO,76,VALLE DEL CAUCA,76248,EL CERRITO,DOS MESES,POLIO 1ra,559,39,6.98,39,6.98
2022,ENERO,76,VALLE DEL CAUCA,76248,EL CERRITO,CUATRO MESES,POLIO 2da,559,43,7.69,43,7.69
2022,ENERO,76,VALLE DEL CAUCA,76248,EL CERRITO,SEIS MESES,POLIO 3ra,559,44,7.87,44,7.87
2022,ENERO,76,VALLE DEL CAUCA,76248,EL CERRITO,DOS MESES,PENTA 1ra,559,39,6.98,39,6.98
2022,ENERO,76,VALLE DEL CAUCA,76248,EL CERRITO,CUATRO MESES,PENTA 2da,559,43,7.69,43,7.69
2022,ENERO,76,VALLE DEL CAUCA,76248,EL CERRITO,SEIS MESES,PENTA 3ra,559,44,7.87,44,7.87
2022,ENERO,76,VALLE DEL CAUCA,76248,EL CERRITO,DOS MESES,ROTAVIRUS 1ra,559,38,6.80,38,6.80
2022,ENERO,76,VALLE DEL CAUCA,76248,EL CERRITO,CUATRO MESES,ROTAVIRUS 2da,559,43,7.69,43,7.69
2022,ENERO,76,VALLE DEL CAUCA,76248,EL CERRITO,DOS MESES,NEUMOCOCO 1ra,559,39,6.98,39,6.98
2022,ENERO,76,VALLE DEL CAUCA,76248,EL CERRITO,CUATRO MESES,NEUMOCOCO 2da,559,43,7.69,43,7.69
2022,ENERO,76,VALLE DEL CAUCA,76248,EL CERRITO,UN AÑO,TRIPLE VIRAL,570,38,6.67,38,6.67
2022,ENERO,76,VALLE DEL CAUCA,76248,EL CERRITO,UN AÑO,HEPATITIS A,570,37,6.49,37,6.49
2022,ENERO,76,VALLE DEL CAUCA,76248,EL CERRITO,UN AÑO,VARICELA,570,37,6.49,37,6.49
2022,ENERO,76,VALLE DEL CAUCA,76248,EL CERRITO,UN AÑO,NEUMOCOCO ref,570,38,6.67,38,6.67
2022,ENERO,76,VALLE DEL CAUCA,76248,EL CERRITO,DIECIOCHO MESES,FIEBRE AMARILLA,570,27,4.74,27,4.74
2022,ENERO,76,VALLE DEL CAUCA,76248,EL CERRITO,DIECIOCHO MESES,POLIO 1ra ref,570,28,4.91,28,4.91
2022,ENERO,76,VALLE DEL CAUCA,76248,EL CERRITO,DIECIOCHO MESES,PENTA 1era ref,570,28,4.91,28,4.91
2022,ENERO,76,VALLE DEL CAUCA,76248,EL CERRITO,CINCO AÑOS,POLIO 2da ref,629,42,6.68,42,6.68
2022,ENERO,76,VALLE DEL CAUCA,76248,EL CERRITO,CINCO AÑOS,DPT 2da ref,629,43,6.84,43,6.84
2022,ENERO,76,VALLE DEL CAUCA,76248,EL CERRITO,CINCO AÑOS,TRIPLE VIRAL ref 5 anos,629,43,6.84,43,6.84
2022,ENERO,76,VALLE DEL CAUCA,76248,EL CERRITO,CINCO AÑOS,VARICELA ref.,629,43,6.84,43,6.84
2022,ENERO,76,VALLE DEL CAUCA,76248,EL CERRITO,GESTANTES,TdaP ACELULAR GESTANTES,559,24,4.29,24,4.29
2022,ENERO,76,VALLE DEL CAUCA,76248,EL CERRITO,VPH,VPH 1ra,448,15,3.35,15,3.35
2022,ENERO,76,VALLE DEL CAUCA,76248,EL CERRITO,VPH,VPH 2da,448,3,0.67,3,0.67
2022,ENERO,76,VALLE DEL CAUCA,76250,EL DOVIO,RECIEN NACIDO,BCG,155,6,3.87,6,3.87
2022,ENERO,76,VALLE DEL CAUCA,76250,EL DOVIO,RECIEN NACIDO,HEPATITIS B,155,6,3.87,6,3.87
2022,ENERO,76,VALLE DEL CAUCA,76250,EL DOVIO,DOS MESES,POLIO 1ra,155,10,6.45,10,6.45
2022,ENERO,76,VALLE DEL CAUCA,76250,EL DOVIO,CUATRO MESES,POLIO 2da,155,16,10.32,16,10.32
2022,ENERO,76,VALLE DEL CAUCA,76250,EL DOVIO,SEIS MESES,POLIO 3ra,155,7,4.52,7,4.52
2022,ENERO,76,VALLE DEL CAUCA,76250,EL DOVIO,DOS MESES,PENTA 1ra,155,10,6.45,10,6.45
2022,ENERO,76,VALLE DEL CAUCA,76250,EL DOVIO,CUATRO MESES,PENTA 2da,155,16,10.32,16,10.32
2022,ENERO,76,VALLE DEL CAUCA,76250,EL DOVIO,SEIS MESES,PENTA 3ra,155,7,4.52,7,4.52
2022,ENERO,76,VALLE DEL CAUCA,76250,EL DOVIO,DOS MESES,ROTAVIRUS 1ra,155,10,6.45,10,6.45
2022,ENERO,76,VALLE DEL CAUCA,76250,EL DOVIO,CUATRO MESES,ROTAVIRUS 2da,155,16,10.32,16,10.32
2022,ENERO,76,VALLE DEL CAUCA,76250,EL DOVIO,DOS MESES,NEUMOCOCO 1ra,155,10,6.45,10,6.45
2022,ENERO,76,VALLE DEL CAUCA,76250,EL DOVIO,CUATRO MESES,NEUMOCOCO 2da,155,16,10.32,16,10.32
2022,ENERO,76,VALLE DEL CAUCA,76250,EL DOVIO,UN AÑO,TRIPLE VIRAL,153,20,13.07,20,13.07
2022,ENERO,76,VALLE DEL CAUCA,76250,EL DOVIO,UN AÑO,HEPATITIS A,153,20,13.07,20,13.07
2022,ENERO,76,VALLE DEL CAUCA,76250,EL DOVIO,UN AÑO,VARICELA,153,20,13.07,20,13.07
